lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-305199,04/25/2026 11:06,Organic Search,Language Learning,North Region,Rep_01,2.07,Contacted,Open,,,
LD-305200,2025-01-17 08:28:00,Paid Search,Language Learning,West Region,Rep_08,2.08,Closed,Won,,401.07,2025-02-18 23:23:15.353269
LD-305201,2025-09-30 19:00:00,Referral,k-12 math,West Region,Rep_13,6.12,Negotiation,Lost,Went With Competitor,$515.47,2025-10-25 12:01:10.499988
LD-305202,09-Sep-2025 13:37,Social Media,Competitive Exam Prep,South Region,Rep_02,4.71,Closed,Won,,894.98,2025-10-22 15:38:02.941453
LD-305203,14-Jul-2025 13:42,Social Media,Competitive Exam Prep,South Region,Rep_12,11.79,Proposal Sent,Lost,Went With Competitor,$969.35,2025-08-20 11:16:27.837721
LD-305204,04/28/2025 09:44,Webinar,Coding for Kids,East Region,Rep_14,0.77,Contacted,Open,,,
LD-305205,11-Sep-2025 11:23,Webinar,Language Learning,South Region,Rep_12,0.73,Contacted,Open,,,
LD-305206,2025-04-30 08:28:00,Paid Search,K-12 Math,East Region,Rep_14,1.16,Demo Scheduled,Open,,,
LD-305207,19-Mar-2026 15:59,Cold Outreach,Coding for Kids,South Region,Rep_12,0.45,Contacted,Open,,,
LD-305208,25-Jun-2026 10:12,Referral,Study Abroad Prep,International,Rep_15,1.8,Negotiation,Lost,Price Objection,"$1,538.14",2026-08-08 07:42:13.826160
LD-305209,22-May-2025 18:48,Webinar,Coding for Kids,North Region,Rep_11,1.05,Closed,Won,,$648.35,2025-06-19 11:41:51.800800
LD-305210,11-Dec-2025 09:57,Organic Search,Study Abroad Prep,,Rep_09,3.35,Lead,Open,,,
LD-305211,2026-01-16 12:09:00,Referral,Language Learning,West Region,Rep_08,10.99,Closed,Won,,311.98,2026-02-21 00:26:31.216093
LD-305212,2026-04-28 16:00:00,Webinar,Language Learning,North Region,Rep_06,2.11,Contacted,Open,,,
LD-305213,05/12/2026 20:16,Paid Search,Language Learning,International,Rep_05,2.74,Lead,Open,,,
LD-305214,2025-10-02 20:59:00,Cold Outreach,Study Abroad Prep,South Region,Rep_12,1.1,Lead,Open,,,
LD-305215,17-Jul-2025 20:13,Referral,Coding for Kids,East Region,Rep_04,2.72,Contacted,Open,,,
LD-305216,26-Aug-2025 07:00,Referral,Coding for Kids,South Region,Rep_12,2.27,Negotiation,Lost,No Response / Ghosted,$764.53,2025-10-01 22:12:05.684145
LD-305217,07/17/2025 13:36,Social Media,Language Learning,West Region,Rep_13,5.2,Contacted,Open,,,
LD-305218,11/14/2025 11:48,Partner Channel,Language Learning,West Region,Rep_08,1.55,Contacted,Open,,,
LD-305219,2025-08-08 15:30:00,Referral,Coding for Kids,West Region,Rep_08,1.52,Closed,Won,,557.0,2025-09-14 07:56:57.214180
LD-305220,2026-02-17 10:51:00,Referral,Coding for Kids,South Region,Rep_02,7.62,Contacted,Open,,,
LD-305221,2026-05-28 07:07:00,Organic search,Language Learning,West Region,Rep_08,2.19,Negotiation,Lost,Price Objection,308.48,2026-07-19 20:57:57.094727
LD-305222,05-Dec-2025 09:10,Social Media,K-12 Math,East Region,Rep_14,3.24,Lead,Open,,,
LD-305223,20-Feb-2026 10:29,Referral,Coding for Kids,North Region,Rep_11,23.55,Closed,Won,,698.09,2026-04-11 15:04:36.427790
LD-305224,2026-01-08 07:11:00,SOCIAL MEDIA,Competitive Exam Prep,South Region,Rep_02,1.65,Contacted,Open,,,
LD-305225,2026-02-16 13:13:00,Webinar,K-12 Math,South Region,Rep_12,0.94,Contacted,Open,,,
LD-305226,05/01/2026 19:30,Cold Outreach,K12 Math,North Region,Rep_06,6.92,Lead,Open,,,
LD-305227,2025-05-23 17:05:00,Social,Study Abroad Prep,North Region,Rep_01,7.75,Demo Completed,Lost,Price Objection,"$1,312.48",2025-06-23 12:35:02.629327
LD-305228,02-Apr-2026 17:44,Paid Search,Competitive Exam Prep,East Region,Rep_14,2.11,Contacted,Open,,,
LD-305229,2026-04-14 18:47:00,Webinar,Coding for Kids,International,Rep_15,5.76,Lead,Open,,,
LD-305230,2025-02-27 16:27:00,Webinar,Competitive Exam Prep,North Region,Rep_01,2.28,Closed,Won,,$893.48,2025-04-08 20:52:28.157953
LD-305231,2025-12-25 15:01:00,Paid Search,K-12 Math,South Region,Rep_07,9.76,Contacted,Open,,,
LD-305232,2025-06-11 18:08:00,Cold Outreach,Competitive Exam Prep,International,Rep_05,7.32,Contacted,Open,,,
LD-305233,19-Feb-2026 07:37,Webinar,K12 Math,West Region,Rep_08,0.86,Proposal Sent,Lost,Price Objection,558.02,2026-04-05 03:20:48.964082
LD-305234,08/11/2025 19:52,Cold Outreach,Coding for Kids,,Rep_11,0.82,Lead,Open,,,
LD-305235,08/29/2025 10:49,Cold Outreach,Competitive Exam Prep,South Region,Rep_12,3.04,Lead,Open,,,
LD-305236,03-Jun-2026 18:48,Cold Outreach,K-12 Math,North Region,Rep_01,3.52,Contacted,Open,,,
LD-305237,2026-02-15 11:16:00,Referral,Coding for Kids,International,Rep_10,4.44,Contacted,Open,,,
LD-305238,05/02/2025 15:13,Paid Search,K-12 Math,South Region,Rep_07,3.48,Negotiation,Lost,No Response / Ghosted,550.16,2025-06-08 03:38:44.724903
LD-305239,2026-04-17 19:18:00,Organic Search,Coding for Kids,North Region,Rep_06,10.75,Contacted,Open,,,
LD-305240,01-Jun-2026 13:35,Organic Search,Competitive Exam Prep,International,Rep_05,8.77,Proposal Sent,Lost,Budget Not Approved,1113.42,2026-07-01 05:54:00.587619
LD-305241,2025-07-29 12:45:00,Paid Search,Coding for Kids,South Region,Rep_02,3.2,Demo Completed,Lost,No Response / Ghosted,563.79,2025-08-10 02:44:34.464821
LD-305242,2025-06-26 14:05:00,Cold Outreach,Competitive Exam Prep,West Region,Rep_13,5.51,Demo Completed,Lost,Price Objection,823.54,2025-08-10 02:56:22.205482
LD-305243,15-May-2025 18:55,Cold Outreach,Language Learning,North Region,Rep_06,6.31,Lead,Open,,,
LD-305244,2025-03-02 07:28:00,Social Media,Competitive Exam Prep,South Region,Rep_12,1.26,Demo Scheduled,Open,,,
LD-305245,05-Feb-2025 13:44,Social Media,Language Learning,International,Rep_10,35.71,Contacted,Open,,,
LD-305246,2025-05-13 09:27:00,Social Media,Language Learning,East Region,Rep_14,1.17,Demo Completed,Lost,Bad Timing,$392.65,2025-06-06 23:38:26.356810
LD-305247,2025-09-04 16:00:00,Referral,Competitive Exam Prep,South Region,Rep_12,4.01,Contacted,Open,,,
LD-305248,2025-08-07 15:11:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,8.73,Contacted,Open,,,
LD-305249,07-Feb-2025 16:49,Referral,Language Learning,International,Rep_15,2.77,Contacted,Open,,,
LD-305250,06/04/2026 07:51,Paid Search,Coding For Kids,South Region,Rep_12,1.12,Negotiation,Lost,Went With Competitor,584.92,2026-07-27 06:05:04.670614
LD-305251,25-Feb-2025 10:24,Referral,Language Learning,South Region,Rep_07,3.24,Closed,Won,,397.94,2025-04-04 04:34:50.464218
LD-305252,2025-10-24 17:53:00,organic search,Language Learning,South Region,Rep_07,0.84,Contacted,Open,,,
LD-305253,06/14/2025 18:35,Organic Search,Competitive Exam Prep,West Region,Rep_13,7.64,Contacted,Open,,,
LD-305254,26-Jun-2025 14:44,SEO,Coding For Kids,West Region,Rep_03,3.03,Demo Completed,Lost,Price Objection,632.48,2025-07-25 09:02:04.822239
LD-305255,2025-08-19 17:12:00,Paid Search,Language Learning,West Region,Rep_13,19.14,Demo Scheduled,Open,,,
LD-305256,2025-03-05 09:56:00,Webinar,Coding for Kids,North Region,Rep_11,2.85,Negotiation,Lost,Went With Competitor,628.87,2025-04-17 08:53:23.777621
LD-305257,02-Jan-2026 07:04,Social Media,Competitive Exam Prep,South Region,Rep_07,4.31,Lead,Open,,,
LD-305258,06-Aug-2025 07:02,Organic Search,Competitive Exam Prep,South Region,Rep_07,2.4,Demo Completed,Lost,No Response / Ghosted,1059.17,2025-09-03 03:13:13.327746
LD-305259,28-Apr-2025 12:58,Organic Search,K-12 Math,North Region,Rep_01,3.88,Closed,Won,,586.29,2025-06-05 21:33:59.304739
LD-305260,31-Mar-2026 16:09,Referral,Competitive Exam Prep,North Region,Rep_11,4.68,Proposal Sent,Lost,Price Objection,$935.73,2026-05-08 23:09:27.940375
LD-305261,09/16/2025 14:34,Organic Search,Language Learning,South Region,Rep_07,0.87,Demo Completed,Lost,Bad Timing,368.29,2025-10-08 13:22:40.239496
LD-305262,21-May-2026 11:07,Social,Language Learning,West Region,Rep_08,2.77,Proposal Sent,Lost,Price Objection,$370.28,2026-06-26 09:29:35.994276
LD-305263,22-Jul-2025 10:59,Organic Search,K-12 Math,North Region,Rep_11,1.74,Closed,Won,,584.74,2025-08-21 20:28:10.582748
LD-305264,05/22/2026 07:01,Paid  Search,Competitive Exam Prep,South Region,Rep_07,2.45,Proposal Sent,Lost,Price Objection,"$1,034.55",2026-07-09 01:11:56.436295
LD-305265,05-Feb-2026 13:27,Organic Search,K-12  Math,North Region,Rep_06,1.11,Lead,Open,,,
LD-305266,18-Jul-2025 15:11,Referral,Coding for Kids,South Region,Rep_02,1.67,Contacted,Open,,,
LD-305267,2025-11-26 09:25:00,Organic Search,K-12 Math,International,Rep_05,1.48,Proposal Sent,Lost,Price Objection,$587.47,2026-01-05 07:20:38.676822
LD-305268,04/04/2025 07:00,Paid Search,Coding for Kids,South Region,Rep_07,0.96,Proposal Sent,Lost,Bad Timing,623.32,2025-05-09 21:56:23.366404
LD-305269,2025-08-08 16:24:00,Organic Search,Study Abroad Prep,International,Rep_15,3.68,Proposal Sent,Lost,Budget Not Approved,1255.5,2025-09-11 01:41:09.749755
LD-305270,13-Mar-2026 08:53,Organic Search,K-12 Math,South Region,Rep_12,2.4,Proposal Sent,Lost,Budget Not Approved,$495.68,2026-04-20 04:45:56.549413
LD-305271,28-May-2025 16:23,Social Media,K-12 Math,North Region,Rep_06,5.68,Lead,Open,,,
LD-305272,08/12/2025 09:29,Social Media,Coding for Kids,West Region,Rep_08,1.55,Contacted,Open,,,
LD-305273,03-Jun-2025 07:42,Paid Search,Coding for Kids,North Region,Rep_06,2.28,Contacted,Open,,,
LD-305274,09/14/2025 13:51,Organic Search,K-12 Math,West Region,Rep_08,6.29,Negotiation,Lost,Budget Not Approved,524.49,2025-11-04 15:14:52.639109
LD-305275,05-Feb-2025 09:36,Webinar,K-12 Math,South Region,Rep_07,2.43,Negotiation,Lost,Went With Competitor,468.86,2025-03-26 20:28:12.969549
LD-305276,02/10/2026 17:24,Webinar,Coding for Kids,South Region,Rep_12,3.69,Contacted,Open,,,
LD-305277,01/28/2026 19:23,Referral,Competitive Exam Prep,South Region,Rep_07,1.86,Closed,Won,,1123.27,2026-03-14 07:01:30.502255
LD-305278,2025-12-01 07:49:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,1.04,Closed,Won,,1168.92,2026-01-13 21:06:44.859620
LD-305279,2026-03-20 11:15:00,Social Media,Language Learning,South Region,Rep_12,7.04,Proposal Sent,Lost,No Response / Ghosted,371.48,2026-04-18 21:08:08.107574
LD-305280,01/01/2026 16:12,Referral,K-12 Math,South Region,Rep_12,10.86,Closed,Won,,$444.56,2026-02-08 00:31:10.678293
LD-305281,06/13/2025 16:24,Referral,Coding for Kids,South Region,Rep_02,1.13,Closed,Won,,644.53,2025-07-12 00:20:42.082054
LD-305282,01-May-2026 14:49,Organic Search,CODING FOR KIDS,West Region,Rep_13,1.42,Proposal Sent,Lost,Bad Timing,557.23,2026-06-22 17:20:17.582955
LD-305283,11/28/2025 12:58,Webinar,K-12 Math,North Region,Rep_01,1.57,Negotiation,Lost,No Response / Ghosted,466.43,2026-01-09 00:48:54.381518
LD-305284,08/07/2025 07:30,Cold Outreach,Language Learning,South Region,Rep_12,2.09,Lead,Open,,,
LD-305285,2025-08-31 18:15:00,Social Media,k-12 math,South Region,Rep_07,1.96,Contacted,Open,,,
LD-305286,01/09/2026 11:06,Referral,Competitive Exam Prep,West Region,Rep_13,10.18,Negotiation,Lost,Bad Timing,"$1,035.09",2026-02-24 21:13:29.307191
LD-305287,2026-02-26 15:25:00,Webinar,Study Abroad Prep,South Region,Rep_07,4.41,Contacted,Open,,,
LD-305288,12-Oct-2025 12:31,Organic Search,Study Abroad Prep,South Region,Rep_12,4.08,Proposal Sent,Lost,Went With Competitor,1229.86,2025-11-03 20:01:37.284613
LD-305289,2025-07-11 08:30:00,Organic Search,K-12 Math,East Region,Rep_09,2.6,Lead,Open,,,
LD-305290,2026-01-09 08:39:00,Paid Search,Coding for Kids,East Region,Rep_04,2.09,Contacted,Open,,,
LD-305291,11/05/2025 20:41,Organic Search,Competitive Exam Prep,East Region,Rep_09,2.29,Lead,Open,,,
LD-305292,30-Apr-2025 14:28,Webinar,K-12 Math,West Region,Rep_08,1.69,Contacted,Open,,,
LD-305293,2026-03-13 11:36:00,Organic Search,Language Learning,North Region,Rep_06,2.46,Contacted,Open,,,
LD-305294,19-Jun-2025 08:50,Cold Outreach,Coding for Kids,East Region,Rep_04,2.41,Lead,Open,,,
LD-305295,2025-06-16 19:00:00,Cold Outreach,Competitive Exam Prep,East Region,Rep_14,5.1,Lead,Open,,,
LD-305296,2025-05-27 20:29:00,Partner Channel,Competitive Exam Prep,West Region,Rep_08,1.1,Negotiation,Lost,Price Objection,1112.11,2025-07-04 01:13:25.126099
LD-305297,01/11/2025 15:30,Cold Outreach,Coding for Kids,South Region,Rep_07,3.22,Contacted,Open,,,
LD-305298,04/05/2026 14:17,Paid Search,K-12 Math,North Region,Rep_01,1.57,Demo Scheduled,Open,,,
LD-305299,2025-02-21 18:47:00,Paid Search,Language Learning,South Region,Rep_12,4.79,Proposal Sent,Lost,No Response / Ghosted,332.33,2025-04-04 11:56:16.362429
LD-305300,05-Sep-2025 12:41,COLD OUTREACH,Competitive Exam Prep,South Region,Rep_12,3.25,Lead,Open,,,
LD-305301,04/14/2026 09:04,Referral,Competitive Exam Prep,North Region,Rep_06,3.64,Contacted,Open,,,
LD-305302,15-Aug-2025 20:04,Organic Search,Study Abroad Prep,East Region,Rep_09,2.83,Demo Completed,Lost,No Response / Ghosted,1309.94,2025-09-15 18:50:02.658768
LD-305303,14-Jul-2025 15:02,Cold Outreach,K-12  Math,South Region,Rep_07,3.72,Lead,Open,,,
LD-305304,2025-09-25 19:43:00,Social Media,Coding for Kids,West Region,Rep_13,1.61,Lead,Open,,,
LD-305305,01/31/2025 15:31,Partner Channel,Study Abroad Prep,South Region,Rep_12,4.35,Lead,Open,,,
LD-305306,08/01/2025 15:11,Referral,Coding for Kids,West Region,Rep_03,2.19,Closed,Won,,589.33,2025-09-10 01:17:36.442731
LD-305307,05/22/2026 10:29,Social Media,K-12 Math,West Region,Rep_13,6.88,Lead,Open,,,
LD-305308,31-Dec-2025 09:16,Referral,Competitive Exam Prep,,Rep_03,1.93,Contacted,Open,,,
LD-305309,2025-12-12 17:35:00,Social Media,Competitive Exam Prep,East Region,Rep_04,6.83,Contacted,Open,,,
LD-305310,2025-07-07 10:34:00,Webinar,K-12 Math,International,Rep_15,2.22,Proposal Sent,Lost,No Response / Ghosted,588.88,2025-08-16 05:41:06.325490
LD-305311,06/25/2026 19:38,Referral,Coding for Kids,East Region,Rep_09,1.51,Negotiation,Lost,Went With Competitor,711.82,2026-07-25 03:16:15.837960
LD-305312,22-Sep-2025 14:26,Organic Search,Language Learning,South Region,Rep_12,1.81,Contacted,Open,,,
LD-305313,01/31/2026 12:33,Organic Search,K12 Math,North Region,Rep_06,5.91,Contacted,Open,,,
LD-305314,11-Feb-2026 08:38,Social Media,K-12 Math,South Region,Rep_07,6.04,Lead,Open,,,
LD-305315,2026-03-25 16:16:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,0.83,Contacted,Open,,,
LD-305316,09/05/2025 19:44,Social Media,Competitive Exam Prep,West Region,Rep_03,4.05,Contacted,Open,,,
LD-305317,09/21/2025 16:06,Referral,K-12 Math,North Region,Rep_06,1.37,Contacted,Open,,,
LD-305318,2025-12-30 09:51:00,Organic Search,Competitive Exam Prep,East Region,Rep_09,3.84,Demo Completed,Lost,Bad Timing,911.88,2026-02-02 15:03:38.637793
LD-305319,2026-04-10 13:55:00,Paid Search,Language Learning,International,Rep_10,3.29,Negotiation,Lost,Price Objection,$371.76,2026-05-28 11:44:43.112607
LD-305320,2025-09-01 07:09:00,Referral,K-12 Math,West Region,Rep_13,2.51,Contacted,Open,,,
LD-305321,05/23/2025 12:29,Webinar,K-12 Math,North Region,Rep_01,5.77,Contacted,Open,,,
LD-305322,01/07/2025 10:21,Referral,Study Abroad Prep,North Region,Rep_06,15.41,Closed,Won,,"$1,489.01",2025-02-19 06:23:19.357795
LD-305323,2025-11-07 10:26:00,Cold Outreach,Coding for Kids,West Region,Rep_08,0.39,Lead,Open,,,
LD-305324,24-May-2026 15:57,Organic Search,Study Abroad Prep,South Region,Rep_02,2.92,Contacted,Open,,,
LD-305325,2026-02-09 12:40:00,Paid Search,K-12 Math,International,Rep_05,2.8,Lead,Open,,,
LD-305326,03/06/2026 08:53,Cold Outreach,k-12 math,West Region,Rep_13,1.1,Lead,Open,,,
LD-305327,11-Jul-2025 12:55,Webinar,Competitive Exam Prep,North Region,Rep_11,7.45,Negotiation,Lost,Went With Competitor,"$1,083.85",2025-08-27 13:29:59.477756
LD-305328,29-Dec-2025 17:12,Referral,Language Learning,South Region,Rep_02,2.65,Contacted,Open,,,
LD-305329,09-May-2025 13:28,Social Media,Coding for Kids,International,Rep_10,0.75,Proposal Sent,Lost,Went With Competitor,676.25,2025-06-09 03:52:36.846426
LD-305330,10-Dec-2025 12:37,Referral,Coding for Kids,International,Rep_10,0.57,Contacted,Open,,,
LD-305331,20-May-2025 17:57,Webinar,Language Learning,North Region,Rep_01,1.18,Demo Completed,Lost,Price Objection,342.45,2025-06-21 19:38:34.047918
LD-305332,01/31/2025 14:54,Referral,K-12 Math,North Region,Rep_01,10.13,Closed,Won,,437.06,2025-03-15 17:31:00.961339
LD-305333,2025-08-08 14:28:00,Partner Channel,Competitive Exam Prep,East Region,Rep_09,12.29,Closed,Won,,1148.24,2025-09-12 04:30:49.696468
LD-305334,2026-04-17 14:54:00,Organic Search,Language Learning,North Region,Rep_06,4.01,Contacted,Open,,,
LD-305335,09/05/2025 20:43,Referral,K12 Math,East Region,Rep_09,1.15,Demo Completed,Lost,No Response / Ghosted,590.95,2025-10-12 08:12:32.492127
LD-305336,01-Jan-2026 16:37,organic search,K-12 Math,International,Rep_05,1.97,Contacted,Open,,,
LD-305337,2025-10-15 08:13:00,Paid Search,Competitive Exam Prep,International,Rep_10,1.66,Contacted,Open,,,
LD-305338,10-Jul-2025 17:46,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,1.33,Proposal Sent,Lost,Bad Timing,928.73,2025-08-20 21:54:58.701925
LD-305339,29-Aug-2025 13:28,social media,Competitive Exam Prep,North Region,Rep_01,3.28,Demo Completed,Lost,Price Objection,$828.63,2025-09-22 15:19:10.505343
LD-305340,2026-01-30 13:29:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_06,1.27,Contacted,Open,,,
LD-305341,03/28/2025 16:25,Referral,Coding for Kids,North Region,Rep_06,6.98,Contacted,Open,,,
LD-305342,01/06/2025 10:44,Social Media,K-12  Math,West Region,Rep_08,5.06,Lead,Open,,,
LD-305343,04-Aug-2025 08:21,Paid Search,Coding for Kids,North Region,Rep_11,0.76,Negotiation,Lost,No Response / Ghosted,614.94,2025-09-26 23:21:27.253467
LD-305344,2026-05-25 10:47:00,Webinar,Coding For Kids,North Region,Rep_11,9.68,Negotiation,Lost,Price Objection,577.57,2026-07-06 06:20:25.993103
LD-305345,2025-11-01 08:08:00,Organic Search,K-12 Math,West Region,Rep_03,3.75,Contacted,Open,,,
LD-305346,2026-02-11 13:22:00,Partner Channel,Competitive Exam Prep,West Region,Rep_03,7.9,Demo Completed,Lost,Bad Timing,872.08,2026-03-12 19:21:12.928602
LD-305347,01/27/2025 17:33,Paid Search,Coding for Kids,South Region,Rep_07,2.96,Contacted,Open,,,
LD-305348,10/17/2025 19:07,Referral,Study Abroad Prep,South Region,Rep_07,1.45,Contacted,Open,,,
LD-305349,06/07/2025 14:53,Paid Search,Study Abroad Prep,West Region,Rep_08,2.34,Demo Completed,Lost,Bad Timing,1617.41,2025-07-06 17:10:46.452230
LD-305350,28-Oct-2025 10:15,Organic Search,Competitive Exam Prep,South Region,Rep_12,5.87,Demo Completed,Lost,No Response / Ghosted,1128.17,2025-12-06 05:02:49.946627
LD-305351,10/28/2025 19:37,Social Media,Competitive Exam Prep,South Region,Rep_07,0.73,Contacted,Open,,,
LD-305352,30-Jun-2025 19:36,Referral,Competitive Exam Prep,North Region,Rep_06,4.92,Lead,Open,,,
LD-305353,30-Mar-2025 18:29,Organic Search,K-12 Math,West Region,Rep_08,1.09,Contacted,Open,,,
LD-305354,26-Jun-2026 19:45,Organic Search,Competitive Exam Prep,South Region,Rep_12,1.06,Contacted,Open,,,
LD-305355,18-Jun-2026 10:12,Paid Search,Competitive Exam Prep,East Region,Rep_14,10.0,Contacted,Open,,,
LD-305356,05/07/2026 14:39,Partner Channel,Competitive Exam Prep,North Region,Rep_11,0.7,Contacted,Open,,,
LD-305357,09/24/2025 14:14,Organic Search,Study Abroad Prep,East Region,Rep_14,2.9,Contacted,Open,,,
LD-305358,09-Aug-2025 07:19,Social Media,K-12 Math,International,Rep_05,3.25,Demo Completed,Lost,Budget Not Approved,563.54,2025-09-09 15:22:11.203984
LD-305359,03/18/2026 11:24,Webinar,Study Abroad Prep,South Region,Rep_12,7.01,Contacted,Open,,,
LD-305360,07/31/2025 12:37,Social Media,Coding for Kids,,Rep_03,15.39,Lead,Open,,,
LD-305361,06/05/2026 15:55,paid search,K-12 Math,South Region,Rep_12,4.69,Contacted,Open,,,
LD-305362,14-May-2026 14:27,Organic Search,K-12 Math,East Region,Rep_04,26.38,Lead,Open,,,
LD-305363,08-Feb-2025 16:34,Paid Search,Competitive Exam Prep,West Region,Rep_08,1.57,Lead,Open,,,
LD-305364,16-Apr-2026 08:38,Partner Channel,Language Learning,East Region,Rep_09,15.33,Closed,Won,,374.41,2026-05-24 11:18:24.772053
LD-305365,10/10/2025 12:11,Social Media,Competitive Exam Prep,East Region,Rep_09,5.7,Lead,Open,,,
LD-305366,2025-03-15 19:21:00,Paid Search,K-12 Math,South Region,Rep_02,15.47,Contacted,Open,,,
LD-305367,04-Feb-2026 17:14,Paid Search,Language Learning,North Region,Rep_11,5.75,Lead,Open,,,
LD-305368,2026-03-29 08:42:00,Organic Search,Language Learning,South Region,Rep_12,0.6,Closed,Won,,$303.54,2026-05-13 06:30:10.510130
LD-305369,2025-06-27 18:59:00,Cold Outreach,Coding for Kids,West Region,Rep_03,3.44,Contacted,Open,,,
LD-305370,09-Jan-2026 09:43,Webinar,K-12 Math,International,Rep_05,2.09,Contacted,Open,,,
LD-305371,05/07/2026 20:06,Social Media,K-12 Math,South Region,Rep_12,1.06,Contacted,Open,,,
LD-305372,2025-11-07 10:28:00,Organic Search,K-12 Math,North Region,Rep_11,2.58,Proposal Sent,Lost,No Response / Ghosted,$580.97,2025-12-23 10:19:52.972102
LD-305373,10/20/2025 08:25,Social,Language Learning,South Region,Rep_02,4.85,Contacted,Open,,,
LD-305374,15-Feb-2026 07:07,Cold Outreach,Study Abroad Prep,South Region,Rep_07,2.59,Lead,Open,,,
LD-305375,2025-03-19 15:29:00,Paid Search,K-12 Math,South Region,Rep_07,1.41,Contacted,Open,,,
LD-305376,02/21/2025 15:23,Organic Search,Competitive Exam Prep,South Region,Rep_12,0.22,Contacted,Open,,,
