lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-306723,2025-05-09 14:28:00,Partner Channel,Coding for Kids,International,Rep_15,3.7,Closed,Won,,649.57,2025-06-10 14:27:11.471401
LD-306724,2025-08-29 15:23:00,Referral,Competitive Exam Prep,West Region,Rep_08,6.85,Closed,Won,,873.26,2025-10-09 05:28:39.417024
LD-306725,2025-04-04 10:47:00,Organic Search,Study Abroad Prep,South Region,Rep_02,7.64,Contacted,Open,,,
LD-306726,2026-01-28 12:32:00,Referral,Study Abroad Prep,International,Rep_15,3.26,Contacted,Open,,,
LD-306727,2025-04-03 13:03:00,Social Media,K-12 Math,East Region,Rep_09,2.65,Contacted,Open,,,
LD-306728,2026-05-29 16:27:00,Cold Outreach,Study Abroad Prep,West Region,Rep_03,0.74,Contacted,Open,,,
LD-306729,2025-04-18 09:45:00,Webinar,K-12 Math,International,Rep_05,2.28,Negotiation,Lost,Price Objection,524.24,2025-05-26 09:29:20.663551
LD-306730,2026-01-16 08:24:00,Referral,Competitive Exam Prep,North Region,Rep_11,2.7,Contacted,Open,,,
LD-306731,2025-05-30 08:08:00,Webinar,Language Learning,West Region,Rep_03,4.09,Closed,Won,,407.19,2025-07-11 07:43:00.872173
LD-306732,2025-10-24 11:13:00,Organic Search,Coding for Kids,South Region,Rep_02,1.86,Demo Completed,Lost,Went With Competitor,633.71,2025-11-25 20:45:22.504391
LD-306733,2025-04-17 10:13:00,Social Media,Coding for Kids,North Region,Rep_11,2.94,Lead,Open,,,
LD-306734,2025-06-23 20:44:00,Social Media,Coding for Kids,South Region,Rep_07,9.15,Contacted,Open,,,
LD-306735,2025-09-22 18:50:00,Organic Search,K-12 Math,North Region,Rep_01,4.07,Contacted,Open,,,
LD-306736,2025-04-04 08:07:00,Organic Search,Coding for Kids,South Region,Rep_07,1.55,Contacted,Open,,,
LD-306737,2026-06-01 20:04:00,Webinar,Language Learning,International,Rep_05,3.81,Demo Completed,Lost,Went With Competitor,359.83,2026-06-27 18:42:31.496213
LD-306738,2026-04-13 08:03:00,Webinar,Study Abroad Prep,South Region,Rep_02,1.59,Closed,Won,,1525.99,2026-05-13 09:15:07.594603
LD-306739,2025-07-15 13:27:00,Social Media,Competitive Exam Prep,North Region,Rep_11,7.29,Demo Completed,Lost,Bad Timing,1087.33,2025-08-11 16:06:58.674649
LD-306740,2026-05-15 18:14:00,Social Media,Competitive Exam Prep,South Region,Rep_12,2.05,Lead,Open,,,
LD-306741,2025-05-30 15:51:00,Partner Channel,Competitive Exam Prep,West Region,Rep_03,2.01,Contacted,Open,,,
LD-306742,2025-11-07 12:05:00,Organic Search,Competitive Exam Prep,East Region,Rep_09,3.2,Lead,Open,,,
LD-306743,2025-12-11 12:17:00,Paid Search,K-12 Math,West Region,Rep_03,4.02,Lead,Open,,,
LD-306744,2025-05-24 19:43:00,Referral,K-12 Math,North Region,Rep_06,3.54,Proposal Sent,Lost,Bad Timing,511.98,2025-06-27 08:06:12.981907
LD-306745,2026-06-09 19:25:00,Partner Channel,Competitive Exam Prep,North Region,Rep_06,1.4,Lead,Open,,,
LD-306746,2025-11-24 20:20:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,5.3,Closed,Won,,1114.31,2025-12-21 20:18:39.786926
LD-306747,2025-11-07 11:55:00,Organic Search,Coding for Kids,South Region,Rep_02,1.17,Contacted,Open,,,
LD-306748,2026-03-15 17:14:00,Social Media,K-12 Math,West Region,Rep_13,5.27,Contacted,Open,,,
LD-306749,2025-10-10 11:08:00,Organic Search,K-12 Math,East Region,Rep_14,4.22,Demo Completed,Lost,No Response / Ghosted,533.03,2025-11-18 09:37:56.693291
LD-306750,2025-08-06 19:01:00,Cold Outreach,Coding for Kids,South Region,Rep_07,2.9,Lead,Open,,,
LD-306751,2025-02-14 10:23:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,1.76,Lead,Open,,,
LD-306752,2025-07-20 20:01:00,Organic Search,Coding for Kids,South Region,Rep_02,4.42,Contacted,Open,,,
LD-306753,2025-02-07 14:52:00,Referral,Coding for Kids,East Region,Rep_14,17.94,Contacted,Open,,,
LD-306754,2026-06-05 17:46:00,Organic Search,K-12 Math,North Region,Rep_06,2.33,Contacted,Open,,,
LD-306755,2025-10-09 18:24:00,Referral,Coding for Kids,East Region,Rep_14,2.97,Contacted,Open,,,
LD-306756,2025-01-21 15:52:00,Paid Search,Language Learning,West Region,Rep_03,24.85,Contacted,Open,,,
LD-306757,2025-06-30 18:44:00,Cold Outreach,Coding for Kids,West Region,Rep_03,0.56,Lead,Open,,,
LD-306758,2025-07-07 18:35:00,Organic Search,K-12 Math,East Region,Rep_04,16.96,Contacted,Open,,,
LD-306759,2026-03-31 18:52:00,Organic Search,K-12 Math,North Region,Rep_01,2.83,Contacted,Open,,,
LD-306760,2025-03-20 18:56:00,Referral,Language Learning,West Region,Rep_13,4.42,Contacted,Open,,,
LD-306761,2025-07-21 18:02:00,Webinar,Study Abroad Prep,South Region,Rep_12,1.19,Contacted,Open,,,
LD-306762,2025-01-30 12:38:00,Partner Channel,Study Abroad Prep,International,Rep_05,3.13,Contacted,Open,,,
LD-306763,2026-03-30 08:30:00,Organic Search,Study Abroad Prep,North Region,Rep_11,5.36,Contacted,Open,,,
LD-306764,2025-04-10 10:30:00,Partner Channel,K-12 Math,East Region,Rep_14,8.15,Lead,Open,,,
LD-306765,2025-05-22 11:55:00,Social Media,K-12 Math,North Region,Rep_11,3.88,Contacted,Open,,,
LD-306766,2026-05-13 20:38:00,Referral,Study Abroad Prep,West Region,Rep_08,0.9,Closed,Won,,1673.4,2026-07-04 15:59:00.880591
LD-306767,2025-04-22 15:17:00,Paid Search,Coding for Kids,West Region,Rep_13,2.12,Proposal Sent,Lost,Bad Timing,731.08,2025-06-03 01:18:22.156849
LD-306768,2025-07-15 11:44:00,Social Media,Language Learning,East Region,Rep_14,4.94,Lead,Open,,,
LD-306769,2026-03-04 16:34:00,Paid Search,Language Learning,East Region,Rep_09,14.17,Lead,Open,,,
LD-306770,2026-04-05 14:38:00,Social Media,Competitive Exam Prep,North Region,Rep_01,1.34,Closed,Won,,1023.98,2026-05-15 12:18:41.570449
LD-306771,2025-08-11 15:57:00,Cold Outreach,Coding for Kids,East Region,Rep_09,2.91,Demo Completed,Lost,Budget Not Approved,769.63,2025-09-11 07:28:10.441026
LD-306772,2026-05-24 20:19:00,Organic Search,Study Abroad Prep,North Region,Rep_01,5.44,Contacted,Open,,,
LD-306773,2026-02-02 19:39:00,Webinar,K-12 Math,West Region,Rep_03,2.21,Contacted,Open,,,
LD-306774,2025-03-22 09:34:00,Social Media,K-12 Math,North Region,Rep_01,1.11,Demo Completed,Lost,No Response / Ghosted,596.3,2025-04-08 23:16:46.760608
LD-306775,2025-11-10 15:01:00,Organic Search,Coding for Kids,International,Rep_05,2.97,Contacted,Open,,,
LD-306776,2025-05-28 15:19:00,Referral,K-12 Math,East Region,Rep_04,0.44,Contacted,Open,,,
LD-306777,2025-12-25 13:53:00,Partner Channel,K-12 Math,North Region,Rep_11,0.87,Contacted,Open,,,
LD-306778,2025-12-25 12:02:00,Webinar,Competitive Exam Prep,East Region,Rep_14,5.65,Contacted,Open,,,
LD-306779,2025-06-15 15:05:00,Social Media,Study Abroad Prep,International,Rep_05,3.82,Contacted,Open,,,
LD-306780,2025-01-31 12:03:00,Social Media,Study Abroad Prep,South Region,Rep_12,2.57,Contacted,Open,,,
LD-306781,2026-01-19 16:41:00,Webinar,K-12 Math,North Region,Rep_01,1.22,Contacted,Open,,,
LD-306782,2025-11-19 14:47:00,Paid Search,Coding for Kids,South Region,Rep_02,5.82,Demo Completed,Lost,Bad Timing,599.51,2025-12-29 14:16:19.664540
LD-306783,2025-03-14 17:51:00,Paid Search,Coding for Kids,East Region,Rep_14,0.57,Contacted,Open,,,
LD-306784,2025-08-27 14:53:00,Webinar,Competitive Exam Prep,West Region,Rep_03,1.71,Closed,Won,,893.76,2025-09-29 05:29:15.896397
LD-306785,2025-11-25 11:10:00,Organic Search,K-12 Math,West Region,Rep_13,6.78,Contacted,Open,,,
LD-306786,2025-10-31 13:30:00,Webinar,K-12 Math,North Region,Rep_01,2.33,Proposal Sent,Lost,Bad Timing,419.75,2025-12-17 14:43:38.871895
LD-306787,2025-02-19 11:22:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,6.12,Contacted,Open,,,
LD-306788,2025-07-31 19:35:00,Cold Outreach,Study Abroad Prep,West Region,Rep_08,7.25,Demo Scheduled,Open,,,
LD-306789,2026-01-27 11:16:00,Paid Search,K-12 Math,North Region,Rep_06,1.37,Contacted,Open,,,
LD-306790,2025-03-06 13:08:00,Social Media,Coding for Kids,East Region,Rep_14,1.83,Contacted,Open,,,
LD-306791,2025-09-23 09:07:00,Organic Search,Study Abroad Prep,South Region,Rep_07,3.44,Contacted,Open,,,
LD-306792,2025-12-03 15:47:00,Paid Search,Coding for Kids,South Region,Rep_12,4.76,Negotiation,Lost,Bad Timing,685.71,2026-01-10 22:10:57.037970
LD-306793,2025-03-26 16:00:00,Social Media,Coding for Kids,International,Rep_15,1.15,Proposal Sent,Lost,No Response / Ghosted,603.87,2025-04-28 05:48:30.144243
LD-306794,2025-03-04 20:37:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_11,0.7,Contacted,Open,,,
LD-306795,2026-04-17 20:04:00,Paid Search,Study Abroad Prep,North Region,Rep_11,2.89,Contacted,Open,,,
LD-306796,2026-02-25 20:16:00,Partner Channel,Study Abroad Prep,West Region,Rep_08,7.09,Contacted,Open,,,
LD-306797,2026-01-21 12:44:00,Organic Search,K-12 Math,North Region,Rep_11,3.88,Negotiation,Lost,Price Objection,422.53,2026-02-22 02:48:25.355412
LD-306798,2025-06-12 09:37:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,1.35,Contacted,Open,,,
LD-306799,2025-04-11 17:28:00,Cold Outreach,Language Learning,North Region,Rep_01,3.04,Contacted,Open,,,
LD-306800,2025-06-20 08:46:00,Paid Search,Coding for Kids,North Region,Rep_06,0.81,Closed,Won,,619.21,2025-07-29 17:45:54.825932
LD-306801,2025-03-06 19:15:00,Organic Search,Competitive Exam Prep,International,Rep_10,9.04,Lead,Open,,,
LD-306802,2026-02-10 18:57:00,Cold Outreach,K-12 Math,International,Rep_05,1.48,Lead,Open,,,
LD-306803,2025-05-08 12:13:00,Paid Search,Competitive Exam Prep,International,Rep_15,5.84,Contacted,Open,,,
LD-306804,2025-06-20 10:11:00,Referral,Language Learning,International,Rep_10,3.62,Closed,Won,,289.07,2025-07-21 16:18:46.565431
LD-306805,2025-10-03 08:06:00,Partner Channel,Competitive Exam Prep,East Region,Rep_04,1.47,Contacted,Open,,,
LD-306806,2025-03-14 09:12:00,Paid Search,Competitive Exam Prep,East Region,Rep_14,1.72,Lead,Open,,,
LD-306807,2026-01-07 13:28:00,Social Media,Competitive Exam Prep,East Region,Rep_14,1.28,Contacted,Open,,,
LD-306808,2025-03-17 12:13:00,Webinar,Language Learning,South Region,Rep_12,4.81,Closed,Won,,378.52,2025-04-23 01:53:23.328321
LD-306809,2025-09-28 13:30:00,Social Media,Coding for Kids,South Region,Rep_02,13.55,Contacted,Open,,,
LD-306810,2026-03-21 08:30:00,Referral,K-12 Math,East Region,Rep_09,13.08,Contacted,Open,,,
LD-306811,2025-04-15 13:03:00,Paid Search,Study Abroad Prep,South Region,Rep_02,1.68,Contacted,Open,,,
LD-306812,2025-04-03 09:13:00,Organic Search,Competitive Exam Prep,East Region,Rep_14,54.25,Contacted,Open,,,
LD-306813,2026-02-05 10:26:00,Cold Outreach,Coding for Kids,North Region,Rep_11,3.25,Contacted,Open,,,
LD-306814,2025-11-10 11:20:00,Organic Search,Competitive Exam Prep,South Region,Rep_02,12.01,Closed,Won,,1095.12,2025-12-19 00:20:41.124117
LD-306815,2026-06-21 17:20:00,Organic Search,Coding for Kids,South Region,Rep_02,1.65,Closed,Won,,725.73,2026-07-18 07:31:55.603181
LD-306816,2025-10-13 15:42:00,Referral,Competitive Exam Prep,South Region,Rep_12,1.6,Negotiation,Lost,Bad Timing,1099.54,2025-11-27 17:52:40.302188
LD-306817,2025-06-22 16:18:00,Partner Channel,K-12 Math,International,Rep_10,0.99,Contacted,Open,,,
LD-306818,2025-01-10 07:52:00,Paid Search,Language Learning,West Region,Rep_08,1.1,Contacted,Open,,,
LD-306819,2025-01-17 08:24:00,Referral,Study Abroad Prep,West Region,Rep_08,3.92,Negotiation,Lost,No Response / Ghosted,1568.25,2025-03-11 06:23:33.867249
LD-306820,2026-05-22 17:04:00,Social Media,Competitive Exam Prep,South Region,Rep_07,3.47,Contacted,Open,,,
LD-306821,2026-01-17 07:37:00,Paid Search,Competitive Exam Prep,North Region,Rep_06,0.24,Lead,Open,,,
LD-306822,2025-06-04 08:37:00,Social Media,K-12 Math,West Region,Rep_13,1.01,Lead,Open,,,
LD-306823,2026-05-23 18:35:00,Social Media,Coding for Kids,West Region,Rep_13,5.31,Contacted,Open,,,
LD-306824,2025-11-27 12:55:00,Organic Search,Competitive Exam Prep,South Region,Rep_02,1.33,Proposal Sent,Lost,Price Objection,1054.15,2026-01-09 06:34:07.241029
LD-306825,2025-06-13 08:14:00,Social Media,Coding for Kids,South Region,Rep_07,2.48,Negotiation,Lost,No Response / Ghosted,583.59,2025-08-04 14:02:27.174504
LD-306826,2025-06-04 16:16:00,Organic Search,K-12 Math,North Region,Rep_01,0.81,Contacted,Open,,,
LD-306827,2025-07-17 19:58:00,Paid Search,K-12 Math,South Region,Rep_07,1.07,Negotiation,Lost,No Response / Ghosted,484.54,2025-08-16 11:19:17.803023
LD-306828,2025-03-12 08:03:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_11,1.4,Lead,Open,,,
LD-306829,2025-12-13 09:07:00,Referral,Language Learning,South Region,Rep_12,2.87,Contacted,Open,,,
LD-306830,2025-10-08 12:47:00,Organic Search,Language Learning,East Region,Rep_14,3.39,Lead,Open,,,
LD-306831,2026-06-15 12:38:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,1.54,Demo Completed,Lost,Went With Competitor,1105.75,2026-07-09 15:50:26.353542
LD-306832,2025-11-12 07:00:00,Partner Channel,Language Learning,East Region,Rep_04,1.68,Demo Completed,Lost,Went With Competitor,336.34,2025-12-04 07:31:19.355445
LD-306833,2025-11-28 19:53:00,Cold Outreach,Study Abroad Prep,North Region,Rep_06,7.06,Contacted,Open,,,
LD-306834,2026-05-22 14:47:00,Paid Search,Study Abroad Prep,North Region,Rep_01,7.66,Contacted,Open,,,
LD-306835,2025-09-26 19:33:00,Referral,Competitive Exam Prep,North Region,Rep_01,7.97,Closed,Won,,1068.86,2025-10-26 16:47:43.020283
LD-306836,2025-05-11 13:47:00,Organic Search,Coding for Kids,International,Rep_15,1.94,Closed,Won,,624.07,2025-07-05 22:50:42.883375
LD-306837,2025-02-10 10:13:00,Paid Search,K-12 Math,East Region,Rep_09,1.51,Demo Completed,Lost,No Response / Ghosted,539.69,2025-03-09 22:03:17.426227
LD-306838,2025-01-24 11:18:00,Organic Search,K-12 Math,South Region,Rep_07,1.89,Contacted,Open,,,
LD-306839,2025-04-18 18:30:00,Paid Search,Coding for Kids,South Region,Rep_07,0.9,Lead,Open,,,
LD-306840,2025-05-22 18:28:00,Referral,Coding for Kids,North Region,Rep_06,9.61,Contacted,Open,,,
LD-306841,2025-05-30 18:40:00,Referral,Competitive Exam Prep,South Region,Rep_02,2.26,Contacted,Open,,,
LD-306842,2025-10-24 10:56:00,Partner Channel,Coding for Kids,South Region,Rep_02,0.68,Closed,Won,,704.11,2025-12-01 15:48:39.882899
LD-306843,2026-03-01 17:37:00,Referral,K-12 Math,International,Rep_10,7.85,Contacted,Open,,,
LD-306844,2026-02-12 09:24:00,Partner Channel,Competitive Exam Prep,North Region,Rep_06,1.74,Demo Completed,Lost,No Response / Ghosted,919.05,2026-03-15 11:25:29.742273
LD-306845,2026-06-03 18:09:00,Organic Search,Coding for Kids,International,Rep_10,3.77,Demo Completed,Lost,No Response / Ghosted,714.16,2026-07-01 02:44:44.515786
LD-306846,2026-06-09 08:58:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_07,0.91,Contacted,Open,,,
LD-306847,2025-12-30 17:01:00,Webinar,K-12 Math,South Region,Rep_12,23.17,Contacted,Open,,,
LD-306848,2025-05-12 09:46:00,Referral,Language Learning,South Region,Rep_12,3.55,Closed,Won,,371.04,2025-06-21 19:23:03.956145
LD-306849,2025-07-30 17:14:00,Webinar,Study Abroad Prep,East Region,Rep_14,5.77,Negotiation,Lost,Budget Not Approved,1717.93,2025-08-29 03:47:52.395007
LD-306850,2025-06-11 09:06:00,Organic Search,K-12 Math,West Region,Rep_03,7.44,Contacted,Open,,,
LD-306851,2025-12-22 16:35:00,Organic Search,K-12 Math,South Region,Rep_07,7.91,Contacted,Open,,,
LD-306852,2025-11-21 08:41:00,Referral,K-12 Math,International,Rep_05,8.74,Contacted,Open,,,
LD-306853,2025-09-09 08:15:00,Webinar,Language Learning,South Region,Rep_02,5.22,Contacted,Open,,,
LD-306854,2026-01-29 07:57:00,Cold Outreach,K-12 Math,North Region,Rep_01,2.36,Contacted,Open,,,
LD-306855,2026-03-30 20:04:00,Social Media,K-12 Math,South Region,Rep_02,0.9,Contacted,Open,,,
LD-306856,2025-01-13 08:34:00,Social Media,Competitive Exam Prep,International,Rep_10,2.07,Lead,Open,,,
LD-306857,2025-09-29 18:21:00,Partner Channel,Competitive Exam Prep,South Region,Rep_07,9.37,Contacted,Open,,,
LD-306858,2025-08-15 09:24:00,Social Media,Language Learning,International,Rep_10,5.12,Contacted,Open,,,
LD-306859,2025-12-24 17:08:00,Paid Search,K-12 Math,South Region,Rep_07,1.37,Contacted,Open,,,
LD-306860,2025-05-24 15:58:00,Referral,Competitive Exam Prep,North Region,Rep_06,9.5,Negotiation,Lost,Price Objection,1083.58,2025-06-29 11:25:06.568577
LD-306861,2026-06-07 09:41:00,Cold Outreach,Coding for Kids,North Region,Rep_01,1.56,Lead,Open,,,
LD-306862,2025-04-04 18:14:00,Organic Search,Language Learning,South Region,Rep_07,1.53,Contacted,Open,,,
LD-306863,2026-03-09 14:06:00,Partner Channel,Competitive Exam Prep,East Region,Rep_09,1.4,Contacted,Open,,,
LD-306864,2025-04-04 12:53:00,Paid Search,Coding for Kids,East Region,Rep_04,1.26,Lead,Open,,,
LD-306865,2026-05-18 13:37:00,Referral,Competitive Exam Prep,South Region,Rep_12,3.47,Contacted,Open,,,
LD-306866,2026-01-30 19:19:00,Webinar,K-12 Math,North Region,Rep_01,7.72,Negotiation,Lost,Went With Competitor,450.0,2026-03-15 08:54:06.110942
LD-306867,2026-04-19 15:47:00,Partner Channel,Study Abroad Prep,South Region,Rep_02,0.62,Contacted,Open,,,
LD-306868,2025-04-21 10:51:00,Organic Search,Study Abroad Prep,International,Rep_05,2.24,Contacted,Open,,,
LD-306869,2026-01-14 15:10:00,Social Media,K-12 Math,East Region,Rep_09,2.27,Contacted,Open,,,
LD-306870,2026-05-06 16:00:00,Partner Channel,Study Abroad Prep,International,Rep_15,2.0,Demo Completed,Lost,Price Objection,1403.14,2026-06-01 21:47:43.215081
LD-306871,2025-06-19 08:35:00,Social Media,Competitive Exam Prep,South Region,Rep_07,2.15,Proposal Sent,Lost,Price Objection,1004.51,2025-07-22 21:29:11.148730
LD-306872,2025-10-03 08:37:00,Paid Search,K-12 Math,South Region,Rep_02,2.18,Demo Completed,Lost,Bad Timing,477.54,2025-11-06 05:23:42.579942
LD-306873,2026-04-09 08:48:00,Partner Channel,K-12 Math,West Region,Rep_03,8.85,Negotiation,Lost,Price Objection,464.25,2026-05-28 22:22:57.048540
LD-306874,2025-04-03 19:52:00,Organic Search,Competitive Exam Prep,East Region,Rep_14,5.55,Closed,Won,,855.24,2025-05-16 14:58:17.344322
LD-306875,2025-11-03 17:14:00,Referral,Competitive Exam Prep,West Region,Rep_03,5.6,Contacted,Open,,,
LD-306876,2026-03-09 15:21:00,Referral,Competitive Exam Prep,South Region,Rep_02,1.58,Negotiation,Lost,Bad Timing,1182.0,2026-04-19 07:21:36.169435
LD-306877,2025-03-20 10:48:00,Social Media,Competitive Exam Prep,South Region,Rep_02,7.01,Proposal Sent,Lost,Bad Timing,899.82,2025-05-01 10:56:14.965416
LD-306878,2026-06-12 08:24:00,Social Media,Language Learning,East Region,Rep_14,2.81,Lead,Open,,,
LD-306879,2026-06-07 07:28:00,Organic Search,Language Learning,International,Rep_15,3.42,Contacted,Open,,,
LD-306880,2025-12-26 14:38:00,Social Media,Competitive Exam Prep,North Region,Rep_01,2.95,Contacted,Open,,,
LD-306881,2026-02-27 18:20:00,Organic Search,Competitive Exam Prep,International,Rep_05,4.29,Contacted,Open,,,
LD-306882,2026-02-12 13:53:00,Referral,Competitive Exam Prep,North Region,Rep_01,2.09,Negotiation,Lost,Price Objection,912.25,2026-03-23 14:46:30.854427
LD-306883,2025-11-07 17:47:00,Paid Search,K-12 Math,West Region,Rep_13,10.61,Contacted,Open,,,
LD-306884,2025-04-18 08:15:00,Partner Channel,Study Abroad Prep,South Region,Rep_07,4.09,Demo Completed,Lost,No Response / Ghosted,1585.58,2025-05-24 05:56:13.005479
LD-306885,2025-11-22 08:49:00,Paid Search,Competitive Exam Prep,East Region,Rep_09,1.78,Lead,Open,,,
LD-306886,2026-05-19 08:49:00,Paid Search,Coding for Kids,East Region,Rep_04,5.72,Closed,Won,,546.37,2026-06-16 09:20:58.382374
LD-306887,2025-08-03 15:06:00,Partner Channel,Language Learning,East Region,Rep_14,16.06,Proposal Sent,Lost,Price Objection,414.42,2025-09-06 05:29:27.794803
LD-306888,2025-10-13 15:27:00,Social Media,K-12 Math,North Region,Rep_06,0.78,Lead,Open,,,
LD-306889,2026-04-24 19:24:00,Paid Search,K-12 Math,North Region,Rep_01,3.0,Demo Completed,Lost,Price Objection,411.3,2026-05-19 06:32:03.999289
LD-306890,2026-03-30 13:34:00,Referral,Language Learning,North Region,Rep_11,4.14,Negotiation,Lost,Price Objection,405.87,2026-05-12 15:50:15.796866
LD-306891,2025-04-10 19:59:00,Organic Search,Coding for Kids,East Region,Rep_14,1.45,Contacted,Open,,,
LD-306892,2025-12-12 17:43:00,Social Media,K-12 Math,West Region,Rep_08,0.33,Contacted,Open,,,
LD-306893,2025-06-06 09:58:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,1.5,Closed,Won,,1032.68,2025-07-28 01:51:14.026891
LD-306894,2025-09-08 19:11:00,Social Media,Coding for Kids,West Region,Rep_13,2.11,Contacted,Open,,,
LD-306895,2026-05-27 17:15:00,Organic Search,Competitive Exam Prep,East Region,Rep_09,2.41,Lead,Open,,,
LD-306896,2026-01-23 10:49:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,3.97,Contacted,Open,,,
LD-306897,2025-02-28 19:04:00,Partner Channel,Coding for Kids,West Region,Rep_03,4.88,Closed,Won,,659.13,2025-04-01 12:11:16.801266
LD-306898,2025-12-12 12:44:00,Organic Search,K-12 Math,South Region,Rep_02,1.03,Contacted,Open,,,
LD-306899,2025-04-18 09:01:00,Organic Search,Coding for Kids,International,Rep_15,4.03,Lead,Open,,,
LD-306900,2025-03-24 15:19:00,Organic Search,Study Abroad Prep,West Region,Rep_03,2.44,Contacted,Open,,,
LD-306901,2026-01-14 20:18:00,Organic Search,K-12 Math,South Region,Rep_02,7.84,Contacted,Open,,,
